ADC0 CH1 | V-load: -0.001V | *Voltage: 0.023mV | I-load: 0.047mA | P-load: -0.000mW|| CH2 || V-load: 4.596V | *Voltage: 4.141mV | I-load: 20.704mA | P-load: 95.165mW
ADC0 CH1 | V-load: -0.001V | *Voltage: 0.023mV | I-load: 0.047mA | P-load: -0.000mW|| CH2 || V-load: 4.597V | *Voltage: 4.149mV | I-load: 20.744mA | P-load: 95.349mW
ADC0 CH1 | V-load: 0.001V | *Voltage: 0.016mV | I-load: 0.031mA | P-load: 0.000mW|| CH2 || V-load: 4.596V | *Voltage: 4.125mV | I-load: 20.626mA | P-load: 94.791mW
ADC0 CH1 | V-load: -0.001V | *Voltage: 0.016mV | I-load: 0.031mA | P-load: -0.000mW|| CH2 || V-load: 4.597V | *Voltage: 4.141mV | I-load: 20.704mA | P-load: 95.189mW
ADC0 CH1 | V-load: 0.000V | *Voltage: 0.023mV | I-load: 0.047mA | P-load: 0.000mW|| CH2 || V-load: 4.596V | *Voltage: 4.141mV | I-load: 20.704mA | P-load: 95.165mW
ADC0 CH1 | V-load: -0.001V | *Voltage: 0.016mV | I-load: 0.031mA | P-load: -0.000mW|| CH2 || V-load: 4.597V | *Voltage: 4.141mV | I-load: 20.704mA | P-load: 95.177mW
ADC0 CH1 | V-load: -0.000V | *Voltage: 0.023mV | I-load: 0.047mA | P-load: -0.000mW|| CH2 || V-load: 4.596V | *Voltage: 4.117mV | I-load: 20.587mA | P-load: 94.615mW
ADC0 CH1 | V-load: -0.001V | *Voltage: -0.008mV | I-load: -0.016mA | P-load: 0.000mW|| CH2 || V-load: 4.597V | *Voltage: 4.141mV | I-load: 20.704mA | P-load: 95.181mW
ADC0 CH1 | V-load: 0.000V | *Voltage: -0.008mV | I-load: -0.016mA | P-load: -0.000mW|| CH2 || V-load: 4.596V | *Voltage: 4.149mV | I-load: 20.744mA | P-load: 95.341mW
ADC0 CH1 | V-load: -0.000V | *Voltage: 0.000mV | I-load: 0.000mA | P-load: 0.000mW|| CH2 || V-load: 4.596V | *Voltage: 4.157mV | I-load: 20.783mA | P-load: 95.513mW
ADC0 CH1 | V-load: -0.000V | *Voltage: 0.063mV | I-load: 0.125mA | P-load: -0.000mW|| CH2 || V-load: 4.596V | *Voltage: 4.133mV | I-load: 20.665mA | P-load: 94.982mW
ADC0 CH1 | V-load: -0.001V | *Voltage: 0.000mV | I-load: 0.000mA | P-load: 0.000mW|| CH2 || V-load: 4.596V | *Voltage: 4.149mV | I-load: 20.744mA | P-load: 95.345mW
ADC0 CH1 | V-load: -0.001V | *Voltage: -0.008mV | I-load: -0.016mA | P-load: 0.000mW|| CH2 || V-load: 4.574V | *Voltage: 4.141mV | I-load: 20.704mA | P-load: 94.703mW
ADC0 CH1 | V-load: 0.000V | *Voltage: -0.008mV | I-load: -0.016mA | P-load: 0.000mW|| CH2 || V-load: 4.573V | *Voltage: 4.157mV | I-load: 20.783mA | P-load: 95.034mW
ADC0 CH1 | V-load: -0.000V | *Voltage: 0.023mV | I-load: 0.047mA | P-load: -0.000mW|| CH2 || V-load: 4.573V | *Voltage: 4.133mV | I-load: 20.665mA | P-load: 94.494mW
ADC0 CH1 | V-load: 0.000V | *Voltage: 0.000mV | I-load: 0.000mA | P-load: 0.000mW|| CH2 || V-load: 4.595V | *Voltage: 4.133mV | I-load: 20.665mA | P-load: 94.955mW
ADC0 CH1 | V-load: -0.000V | *Voltage: 0.039mV | I-load: 0.078mA | P-load: -0.000mW|| CH2 || V-load: 4.578V | *Voltage: 4.141mV | I-load: 20.704mA | P-load: 94.781mW
ADC0 CH1 | V-load: -0.001V | *Voltage: 0.016mV | I-load: 0.031mA | P-load: -0.000mW|| CH2 || V-load: 4.573V | *Voltage: 4.125mV | I-load: 20.626mA | P-load: 94.327mW
ADC0 CH1 | V-load: -0.000V | *Voltage: 0.031mV | I-load: 0.063mA | P-load: -0.000mW|| CH2 || V-load: 4.595V | *Voltage: 4.149mV | I-load: 20.744mA | P-load: 95.314mW
ADC0 CH1 | V-load: -0.001V | *Voltage: 0.031mV | I-load: 0.063mA | P-load: -0.000mW|| CH2 || V-load: 4.574V | *Voltage: 4.157mV | I-load: 20.783mA | P-load: 95.065mW
ADC0 CH1 | V-load: 0.000V | *Voltage: 0.023mV | I-load: 0.047mA | P-load: 0.000mW|| CH2 || V-load: 4.597V | *Voltage: 4.141mV | I-load: 20.704mA | P-load: 95.169mW
ADC0 CH1 | V-load: 0.000V | *Voltage: 0.023mV | I-load: 0.047mA | P-load: 0.000mW|| CH2 || V-load: 4.595V | *Voltage: 4.157mV | I-load: 20.783mA | P-load: 95.505mW
ADC0 CH1 | V-load: -0.001V | *Voltage: 0.008mV | I-load: 0.016mA | P-load: -0.000mW|| CH2 || V-load: 4.596V | *Voltage: 4.133mV | I-load: 20.665mA | P-load: 94.970mW
ADC0 CH1 | V-load: -0.000V | *Voltage: 0.008mV | I-load: 0.016mA | P-load: -0.000mW|| CH2 || V-load: 4.597V | *Voltage: 3.992mV | I-load: 19.962mA | P-load: 91.758mW
ADC0 CH1 | V-load: 0.000V | *Voltage: 0.039mV | I-load: 0.078mA | P-load: 0.000mW|| CH2 || V-load: 4.596V | *Voltage: 4.133mV | I-load: 20.665mA | P-load: 94.978mW
ADC0 CH1 | V-load: 0.000V | *Voltage: -0.008mV | I-load: -0.016mA | P-load: 0.000mW|| CH2 || V-load: 4.595V | *Voltage: 4.141mV | I-load: 20.704mA | P-load: 95.146mW
ADC0 CH1 | V-load: -0.000V | *Voltage: 0.000mV | I-load: 0.000mA | P-load: 0.000mW|| CH2 || V-load: 4.596V | *Voltage: 4.133mV | I-load: 20.665mA | P-load: 94.986mW
ADC0 CH1 | V-load: -0.000V | *Voltage: 0.047mV | I-load: 0.094mA | P-load: -0.000mW|| CH2 || V-load: 4.596V | *Voltage: 4.141mV | I-load: 20.704mA | P-load: 95.154mW
ADC0 CH1 | V-load: -0.001V | *Voltage: 0.008mV | I-load: 0.016mA | P-load: -0.000mW|| CH2 || V-load: 4.597V | *Voltage: 4.141mV | I-load: 20.704mA | P-load: 95.173mW
ADC0 CH1 | V-load: 0.000V | *Voltage: 0.031mV | I-load: 0.063mA | P-load: 0.000mW|| CH2 || V-load: 4.596V | *Voltage: 4.141mV | I-load: 20.704mA | P-load: 95.150mW
ADC0 CH1 | V-load: -0.000V | *Voltage: 0.000mV | I-load: 0.000mA | P-load: 0.000mW|| CH2 || V-load: 4.597V | *Voltage: 4.141mV | I-load: 20.704mA | P-load: 95.177mW
